name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
amsterdam,2023-03-09,2.7,0.7,1.7,-0.2,-4.3,-2.3,0.4,91.3,10.241,100,62.5,"rain,snow",0.4,0.7,38.3,24.6,72.5,994.8,99.3,11.7,29.8,2.5,1,10,2023-03-09T07:09:21,2023-03-09T18:33:34,0.57,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2023-03-10,2.4,0.1,1.7,-1.3,-6.6,-3.5,0.5,92.5,13.678,100,75,"rain,snow",1.6,0.5,61.2,38,20.6,992.1,96.4,11.9,13.3,1.1,1,10,2023-03-10T07:07:04,2023-03-10T18:35:21,0.6,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2023-03-11,6.4,-2.1,2.3,4.1,-4.2,0.2,-2.7,70.4,2.157,100,8.33,"rain,snow",0,1.5,47.1,20.2,266.4,1010.2,80.6,37.1,109.4,9.5,6,10,2023-03-11T07:04:45,2023-03-11T18:37:09,0.64,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-12,10.4,0.8,6.4,10.4,-2.3,3,3.9,84.3,0.265,100,25,rain,0,0.1,53.1,36.7,211.9,1006.9,98.3,20.1,44.9,3.9,2,10,2023-03-12T07:02:27,2023-03-12T18:38:56,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-13,14.4,9.1,12.1,14.4,5.9,11.6,8.1,77.7,3.026,100,33.33,rain,0,0,95.4,67.5,222.5,993.5,69.5,16.9,72.1,6.2,5,10,2023-03-13T07:00:08,2023-03-13T18:40:43,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-14,11,3.1,7,11,-1.9,3.5,2.6,74.5,6.44,100,37.5,rain,0,0,63.7,34.9,281.2,997.4,87.3,24.3,93.6,8.2,6,10,2023-03-14T06:57:48,2023-03-14T18:42:30,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-15,8.2,1.2,4.7,6.2,-1.3,2.4,0,73.1,0.939,100,8.33,"rain,snow",0,0,36.4,18,222,1016.3,67.8,35.1,150,12.9,6,10,2023-03-15T06:55:29,2023-03-15T18:44:16,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-16,13.5,5.1,8.4,13.5,0.7,5.9,2.4,67.3,0.293,100,16.67,rain,0,0,49.1,33.4,166.1,1012,94.2,39.1,75.2,6.3,3,10,2023-03-16T06:53:09,2023-03-16T18:46:02,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-17,14.6,8,11.2,14.6,5.4,10.1,5.9,70,0.049,100,4.17,rain,0,0,32.8,23.3,172.1,1006.4,94,35.4,93.6,8,4,10,2023-03-17T06:50:49,2023-03-17T18:47:48,0.85,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-18,15.5,8,11.7,15.5,6.9,11.4,9,84.3,1.908,100,25,rain,0,0,40.5,24.9,178.9,1008.9,85.7,22.1,105.8,9.1,6,10,2023-03-18T06:48:29,2023-03-18T18:49:34,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-19,10.8,7.6,9,10.8,5.2,7.3,8.2,94.8,1.042,100,12.5,rain,0,0,40.1,19.2,230,1013.9,93.7,10.4,51.3,4.4,3,10,2023-03-19T06:46:08,2023-03-19T18:51:20,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-20,9.1,7,8.2,6.4,3.7,5,7.1,92.8,2.876,100,54.17,rain,0,0,38.7,27.4,215.8,1017.5,97.6,10.1,34.7,3,2,10,2023-03-20T06:43:48,2023-03-20T18:53:06,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-21,12,8.8,10.1,12,6,8.6,8.4,89.5,3.225,100,45.83,rain,0,0,45.7,27.9,206.6,1012,88.2,17.9,41.3,3.3,2,10,2023-03-21T06:41:27,2023-03-21T18:54:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06356099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-22,11.6,9,10.4,11.6,6.1,9.2,8.6,88.6,3.288,100,41.67,rain,0,0,54.9,37.8,200.4,1004.5,96.9,20.4,31.2,2.7,1,10,2023-03-22T06:39:06,2023-03-22T18:56:36,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-23,14.3,10.8,12.4,14.3,10.8,12.4,8.8,79.1,8.12,100,41.67,rain,0,0,67,40.9,218.7,1000.7,89.4,22.3,104.6,9,7,10,2023-03-23T06:36:45,2023-03-23T18:58:22,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06356099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-24,12.6,9.3,11.1,12.6,5.4,10.2,7.7,79.7,3.634,100,33.33,rain,0,0,61.6,43,228.5,999.2,66.7,22.5,92.5,8,6,10,2023-03-24T06:34:25,2023-03-24T19:00:07,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-25,11.8,7.1,9.3,11.8,3.9,6.3,6.3,81.6,4.724,100,29.17,rain,0,0,81.5,50.4,240.9,1001.7,90.5,17.2,73.5,6.4,4,10,2023-03-25T06:32:04,2023-03-25T19:01:51,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-26,8.8,4.7,7,6.7,1.4,4.3,3.8,81.3,0.943,100,12.5,rain,0,0,43.4,29.4,29.8,1005.7,95.6,18.7,91.2,7.7,6,10,2023-03-26T07:29:43,2023-03-26T20:03:36,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-27,6.7,2.2,4.4,2.6,-1,0.8,0.2,74.9,1.096,100,25,"rain,snow",0,0,56.1,31.2,320.7,1020.9,54.5,31.3,85,7.3,5,10,2023-03-27T07:27:22,2023-03-27T20:05:21,0.18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-28,8.1,-0.3,4.4,4.9,-2.8,1.3,0.2,75.6,0.096,100,12.5,"rain,snow",0,0,41.4,27,190.5,1023.6,78.4,32.4,101,8.6,5,10,2023-03-28T07:25:02,2023-03-28T20:07:06,0.22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-29,13.1,5.5,9.6,13.1,1.7,8.3,7,83.7,0.154,100,4.17,rain,0,0,34.9,23.1,183.2,1012.4,98.7,29.6,64.5,5.3,3,10,2023-03-29T07:22:41,2023-03-29T20:08:50,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-30,13.8,10.6,12.5,13.8,10.6,12.5,8.9,78.8,0.014,100,4.17,rain,0,0,68.8,43.5,230.5,1004.5,71.5,20.4,128.1,11.1,6,10,2023-03-30T07:20:21,2023-03-30T20:10:35,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06356099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-03-31,11.9,10,10.6,11.9,7.1,10.4,9.4,92.1,9.023,100,79.17,rain,0,0,50.6,32.9,187.6,993.8,97.4,13.4,42.2,3.7,2,10,2023-03-31T07:18:01,2023-03-31T20:12:19,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-01,11.5,7.3,9.5,11.5,3.2,7.4,8.8,95.4,7.163,100,58.33,rain,0,0,43.2,27.5,341.7,997.4,99.5,14.7,40.9,3.5,2,10,2023-04-01T07:15:41,2023-04-01T20:14:04,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-02,9.7,2.7,6.2,6.6,-2.5,2.1,1.9,74.6,0.403,100,4.17,rain,0,0,49.2,30.8,41.9,1021.5,52.7,34.7,164.2,14,7,10,2023-04-02T07:13:22,2023-04-02T20:15:48,0.38,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-03,9.7,1.2,5.7,6.8,-2.5,2.3,-1.9,60.8,0,0,0,,0,0,39.6,27.7,72.7,1031.5,11.1,38.5,184.3,15.7,7,10,2023-04-03T07:11:02,2023-04-03T20:17:33,0.41,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-04,9.2,-0.1,5.1,7.7,-2.7,3.3,-1.9,63.2,0,0,0,,0,0,30.4,14.2,57.3,1029,61.4,34.9,220.1,19.1,8,10,2023-04-04T07:08:44,2023-04-04T20:19:17,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-05,10.9,0.9,5.8,10.9,-1.4,4.9,-0.6,65.9,0,0,0,,0,0,28.1,12.9,92.4,1022.7,46.3,28.1,203.8,17.6,7,10,2023-04-05T07:06:25,2023-04-05T20:21:01,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-06,8.9,2.7,6.8,6.8,0.4,3.9,3.7,81.9,3.758,100,37.5,rain,0,0,42.8,27.9,163.2,1014.9,95,15.8,46,3.9,2,10,2023-04-06T07:04:07,2023-04-06T20:22:45,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-07,9.3,7.8,8.5,7.5,5.1,6.3,7.1,90.9,0.945,100,12.5,rain,0,0,31.5,19.2,302.2,1017.3,98.7,17.2,38,3.3,2,10,2023-04-07T07:01:49,2023-04-07T20:24:30,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-08,12.6,3.2,8.3,12.6,2.2,7.6,5.1,82.3,0.004,100,4.17,rain,0,0,24.9,16.5,35.8,1024.9,36.3,15,201.9,17.4,7,10,2023-04-08T06:59:31,2023-04-08T20:26:14,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-09,14.4,8.3,10.4,14.4,5.9,9.5,6.4,77.6,0,0,0,,0,0,26.9,15.6,116.4,1024.2,90.8,15.9,164.6,14.3,7,10,2023-04-09T06:57:15,2023-04-09T20:27:58,0.62,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-10,14.1,8.2,10.6,14.1,5.8,9.7,6.3,75.1,5.411,100,20.83,rain,0,0,48.7,34.2,172.3,1014.2,95,28.7,58.3,4.9,3,10,2023-04-10T06:54:58,2023-04-10T20:29:43,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-11,12.1,7.6,9.8,12.1,3.2,7.8,4.2,69.2,4.509,100,12.5,rain,0,0,74.8,41.1,248.3,1010,49.4,24.7,192.3,16.5,8,10,2023-04-11T06:52:42,2023-04-11T20:31:27,0.69,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"06260099999,06356099999,C0449,06257099999,EHAM,D3248,EHRD,06348099999,06249099999,06240099999,EHLE,EHKD,06269099999,06235099999,06344099999"
amsterdam,2023-04-12,11.5,8,9.4,11.5,3.9,7.5,5,75.4,4.782,100,41.67,rain,0,0,54.7,36.6,199.5,998.1,83.2,24.8,142.4,12.3,7,10,2023-04-12T06:50:27,2023-04-12T20:33:11,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-13,11.5,5.8,8.4,11.5,1.5,5.8,4.2,75.9,3.513,100,41.67,rain,0,0,64.4,45.9,228,999.3,72.3,26.4,126.5,11,9,10,2023-04-13T06:48:12,2023-04-13T20:34:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-14,14.1,3.7,8.9,14.1,0.4,7.5,3.5,71,0.306,100,12.5,rain,0,0,34.2,21,142.9,1008.1,40.5,29.7,186.7,16.1,9,10,2023-04-14T06:45:58,2023-04-14T20:36:39,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06260099999,D3248,06356099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-15,12.5,6.2,9.2,12.5,3.2,7.2,4.8,74.5,0.007,100,4.17,rain,0,0,49.1,28.3,24.7,1014.6,60.2,33.4,168.3,14.4,9,10,2023-04-15T06:43:45,2023-04-15T20:38:24,0.83,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-16,10.2,7.7,8.6,10.2,4.4,6.2,7.4,91.9,0.338,100,16.67,rain,0,0,34.3,21.1,345.7,1024.6,99.8,12.1,52.1,4.4,3,10,2023-04-16T06:41:32,2023-04-16T20:40:08,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-17,14,7.2,9.7,14,4.7,8.2,7.4,86.7,0.027,100,4.17,rain,0,0,36,20.5,25.5,1027.4,63.1,11.1,158,13.5,7,10,2023-04-17T06:39:20,2023-04-17T20:41:52,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-18,13.8,6.3,9.7,13.8,2.5,7.9,4.6,71.2,0,0,0,rain,0,0,46.4,30.7,60.1,1027.6,52.9,28.5,129.7,11.3,5,10,2023-04-18T06:37:09,2023-04-18T20:43:36,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-19,14.2,8.2,10.6,14.2,5,8.9,2.9,60.8,0,0,0,,0,0,52.4,35.4,56.9,1026.7,28,33.5,259,22.4,8,10,2023-04-19T06:34:59,2023-04-19T20:45:20,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-20,11.7,6.5,8.7,11.7,2.4,6.2,2.7,66.6,0.716,100,8.33,rain,0,0,50.4,32.7,51.5,1020.3,70.8,35.7,120,10.3,9,10,2023-04-20T06:32:49,2023-04-20T20:47:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-21,15.4,8,11,15.4,5.8,9.9,8.3,84.4,5.094,100,37.5,rain,0,0,34.9,20.4,79.5,1013,93.4,16.4,138.3,12.1,7,10,2023-04-21T06:30:41,2023-04-21T20:48:48,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-22,13.9,5.5,9.1,13.9,4,8.2,7.5,90.6,3.726,100,33.33,rain,0,0,27.9,13.6,186.5,1007.1,80.6,11.9,107.6,9.2,7,10,2023-04-22T06:28:33,2023-04-22T20:50:32,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-23,16,6.8,11.1,16,5.4,10.4,8.9,87.1,5.802,100,33.33,rain,0,0,35.6,24.6,164,1003.4,92.6,15.8,114.7,9.9,6,10,2023-04-23T06:26:26,2023-04-23T20:52:16,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06356099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-24,10.4,6.9,8.9,10.4,3.2,6,6.6,85.5,20.058,100,58.33,rain,0,0,54,37.3,285.5,1003.9,96.9,19.5,111.5,9.5,7,10,2023-04-24T06:24:21,2023-04-24T20:54:00,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-25,9.3,4.9,6.7,5.9,0.8,3.9,2,72.8,0.593,100,20.83,rain,0,0,48.4,32.4,321.4,1014.9,74.2,28.2,178.4,15.4,9,10,2023-04-25T06:22:16,2023-04-25T20:55:43,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06356099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-26,9.7,2.1,6.2,8.1,1.4,4.7,1.1,71,0.072,100,4.17,rain,0,0,30.4,16.7,319.1,1019.6,78,36,114.2,9.7,5,10,2023-04-26T06:20:13,2023-04-26T20:57:26,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-27,12.6,0.6,7.5,12.6,-1.6,6.8,1.1,67.1,0,0,0,,0,0,26.7,14.7,110.7,1019.9,65.7,31.7,234.4,20.1,9,10,2023-04-27T06:18:10,2023-04-27T20:59:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-28,12.5,7.9,10.1,12.5,5.6,8.8,7,82.4,0.231,100,25,rain,0,0,39.2,26.8,205.4,1011.4,97.9,20.1,44.1,4,2,10,2023-04-28T06:16:09,2023-04-28T21:00:53,0.26,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-29,14.8,8.3,11.2,14.8,6.4,10.2,6.3,73.5,0.116,100,4.17,rain,0,0,35.1,20.5,350.5,1019.3,53.6,22.7,260.6,22.5,8,10,2023-04-29T06:14:09,2023-04-29T21:02:35,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-04-30,17,5.1,11.2,17,3.8,10.9,6.9,76.8,0,0,0,,0,0,23.1,13.9,82.7,1022.6,69.7,26,270,23.5,8,10,2023-04-30T06:12:10,2023-04-30T21:04:18,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-05-01,15.1,8,11.5,15.1,6.8,11.1,7.7,78.2,0,0,0,rain,0,0,31.1,20.1,324.7,1016.6,85.3,28.8,149.3,12.7,7,10,2023-05-01T06:10:13,2023-05-01T21:06:00,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-05-02,11.8,6.1,9.5,11.8,4.1,8,3.8,69,0.022,100,4.17,rain,0,0,35.6,23,353.8,1025.5,76.8,30.8,177,15.3,9,10,2023-05-02T06:08:17,2023-05-02T21:07:42,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06356099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-05-03,13.4,3.2,8.9,13.4,1.5,8.1,3.1,68.7,0,0,0,,0,0,34.3,20.9,58,1028.3,78.5,34.4,230,19.8,8,10,2023-05-03T06:06:22,2023-05-03T21:09:24,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06356099999,C0449,06257099999,EHAM,D3248,06348099999,06249099999,06240099999,06330099999,06269099999,06235099999,06344099999"
amsterdam,2023-05-04,21.2,6.6,13.6,21.2,3.7,12.4,6.2,63.2,0,0,0,,0,0,35.6,23.1,74,1019.4,93.3,31.7,244.2,21.3,8,10,2023-05-04T06:04:29,2023-05-04T21:11:05,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-05-05,17,11.9,14.4,17,11.9,14.4,11,80.4,1.531,100,20.83,rain,0,0,27.5,17.5,218,1015.7,75,28.8,121.1,10.6,5,10,2023-05-05T06:02:37,2023-05-05T21:12:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-05-06,19.6,9.7,14.7,19.6,8.8,14.7,11.6,83.1,2.71,100,20.83,rain,0,0,25.1,13.4,151.1,1016.2,81.6,15,245.5,21,9,10,2023-05-06T06:00:47,2023-05-06T21:14:26,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06356099999,E5029,C0449,06257099999,EHAM,D3248,06348099999,06249099999,06240099999,06269099999,06235099999,06344099999"
amsterdam,2023-05-07,18.9,13.6,15.7,18.9,13.6,15.7,13.8,88.9,2.061,100,25,rain,0,0,25.5,14.7,102.4,1017.3,93.7,17.7,135.4,11.8,9,10,2023-05-07T05:58:58,2023-05-07T21:16:06,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-05-08,18,10.6,14.2,18,10.6,14.2,12.6,91.1,0.085,100,8.33,rain,0,0,25.6,17,251.1,1020.5,84.1,5.9,161.8,14,8,10,2023-05-08T05:57:11,2023-05-08T21:17:45,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,06356099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-05-09,14.8,12.5,13.8,14.8,12.5,13.8,12.9,94.3,12.807,100,50,rain,0,0,32,20.6,186.3,1012.2,97.8,11.1,37.1,3,1,10,2023-05-09T05:55:26,2023-05-09T21:19:24,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06356099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2023-05-10,14.2,10.8,12.6,14.2,10.8,12.6,11.3,92.1,2.458,100,8.33,rain,0,0,26.8,13.7,276.6,1010.8,98.9,15.1,112.5,9.7,4,10,2023-05-10T05:53:42,2023-05-10T21:21:02,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
