name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
amsterdam,2021-09-02,19,13.4,16.2,19,13.4,16.2,12.3,78.3,0,0,0,,0,0,20.1,13,23.6,1027.4,71.8,25.7,101.2,8.7,7,,2021-09-02T06:53:17,2021-09-02T20:25:39,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-03,20.5,12,16,20.5,12,16,13.1,83.6,0,0,0,,0,0,26.7,19.4,43,1022.2,3.4,15.1,186.3,16.1,7,,2021-09-03T06:54:56,2021-09-03T20:23:21,0.88,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-04,19.7,13.5,15.9,19.7,13.5,15.9,12.4,80.6,0,0,0,,0,0,34,23,63.5,1019.5,57.9,23.5,154.1,13.1,7,,2021-09-04T06:56:35,2021-09-04T20:21:02,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,F5767,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-05,21.7,10.5,16.1,21.7,10.5,16.1,12.2,79,0,0,0,,0,0,25.9,17.1,57.1,1021.4,51.8,24.3,187.9,16.3,7,,2021-09-05T06:58:14,2021-09-05T20:18:43,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-06,23.3,11.3,17.3,23.3,11.3,17.3,13.4,79.8,0,0,0,,0,0,16.6,12.3,69.8,1024,76.4,17,159,13.6,8,,2021-09-06T06:59:54,2021-09-06T20:16:24,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-07,25,13.9,19.2,25,13.9,19.2,14.2,74.7,0,0,0,,0,0,18,10.4,114.6,1023.2,92.3,18.3,178.7,15.4,6,,2021-09-07T07:01:33,2021-09-07T20:14:04,0,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-08,26.3,13.9,20.1,26.3,13.9,20.1,14.3,71.3,0,0,0,,0,0,27.8,17.9,102,1016.5,41.6,27.4,179.6,15.7,6,,2021-09-08T07:03:12,2021-09-08T20:11:44,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-09,24.9,14.9,19.7,24.9,14.9,19.7,15.4,77.1,0,0,0,,0,0,34.3,20.9,175.8,1010,53.3,27.2,168.1,14.8,6,,2021-09-09T07:04:52,2021-09-09T20:09:23,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999,EHAM"
amsterdam,2021-09-10,22.4,16.9,19.5,22.4,16.9,19.5,17.2,86.9,1.334,100,37.5,rain,0,0,31.1,20.3,218.4,1011.6,93.2,21.2,90.9,7.9,5,,2021-09-10T07:06:31,2021-09-10T20:07:02,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-11,20.2,17.1,18.5,20.2,17.1,18.5,16.4,87.9,1.132,100,37.5,rain,0,0,34.8,26,233.5,1015.1,94.7,18.7,73.9,6.5,4,,2021-09-11T07:08:10,2021-09-11T20:04:41,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-12,20.3,13.9,17,20.3,13.9,17,13.9,82.2,0,0,0,,0,0,28,17.3,257.1,1017.6,99.6,30.4,127.6,11,6,,2021-09-12T07:09:49,2021-09-12T20:02:20,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-13,18.6,12.2,15.3,18.6,12.2,15.3,13,86.5,0.06,100,12.5,rain,0,0,20.8,16.3,56.5,1018.8,100,39.8,98.4,8.5,4,,2021-09-13T07:11:29,2021-09-13T19:59:58,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-14,22.5,12.6,17.4,22.5,12.6,17.4,14.2,82.6,0.144,100,12.5,rain,0,0,24.7,17,86.8,1014.2,90.6,26.2,161.3,13.7,6,,2021-09-14T07:13:08,2021-09-14T19:57:36,0.26,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-15,19,15.1,17.1,19,15.1,17.1,15.1,87.8,0.236,100,12.5,rain,0,0,39.6,23.5,274.9,1011.1,89,23.3,49.5,4.2,3,,2021-09-15T07:14:48,2021-09-15T19:55:14,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-16,19.7,13.5,16.7,19.7,13.5,16.7,12.8,78.2,0.428,100,29.17,rain,0,0,32.4,23.1,278.7,1016.2,65.9,34.3,115.6,9.9,7,,2021-09-16T07:16:27,2021-09-16T19:52:52,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999,EHAM"
amsterdam,2021-09-17,20.1,12.9,16.4,20.1,12.9,16.4,14.1,87.1,0.353,100,12.5,rain,0,0,22.2,19.7,244,1016,95.6,16.7,80.1,6.9,5,,2021-09-17T07:18:07,2021-09-17T19:50:30,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-18,21.5,11.4,15.7,21.5,11.4,15.7,13,85.7,0,0,0,,0,0,20.4,14.2,84.9,1016.5,99.2,19.4,132,11.4,6,,2021-09-18T07:19:46,2021-09-18T19:48:08,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-19,20.6,12.8,15.9,20.6,12.8,15.9,12.7,82,0,0,0,,0,0,32.2,18.3,94,1015.4,88,31.3,133,11.6,7,,2021-09-19T07:21:26,2021-09-19T19:45:46,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-20,16.7,9.9,13.7,16.7,9.9,13.7,8,69.4,0,0,0,,0,0,35.1,20.8,82.3,1021.6,86.1,40.7,118.1,10.1,5,,2021-09-20T07:23:06,2021-09-20T19:43:24,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-21,18.4,6.9,12.7,18.4,6.2,12.6,9,80.1,0,0,0,,0,0,22.2,17,260,1029.4,78.2,35.6,134.5,11.6,6,,2021-09-21T07:24:46,2021-09-21T19:41:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-22,20.3,10,14.9,20.3,9.2,14.9,11.5,81.6,0,0,0,,0,0,28.6,20,228.8,1027.6,66.8,16.7,152.4,13.2,6,,2021-09-22T07:26:26,2021-09-22T19:38:39,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-23,18.4,12.6,16.1,18.4,12.6,16.1,12.8,81.1,0,0,0,,0,0,45.9,33.9,250.3,1018.3,82.1,23.2,78,6.8,5,,2021-09-23T07:28:06,2021-09-23T19:36:17,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-24,20.7,14.2,17.5,20.7,14.2,17.5,13.8,79.5,0,0,0,,0,0,46.2,33.2,234.4,1015.2,83.6,31.4,88.1,7.5,6,,2021-09-24T07:29:47,2021-09-24T19:33:55,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-25,20.5,16.4,18.1,20.5,16.4,18.1,16,87.6,0,0,0,,0,0,29.4,17.3,186.4,1014.9,94.5,13.2,61.4,5.4,2,,2021-09-25T07:31:27,2021-09-25T19:31:33,0.64,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-26,22.6,13.8,17.5,22.6,13.8,17.5,14.8,85.1,0.735,100,16.67,rain,0,0,22.8,19.8,174.1,1013.7,90.8,15.5,86.6,7.6,5,,2021-09-26T07:33:08,2021-09-26T19:29:12,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-27,20.2,13,16.1,20.2,13,16.1,13.8,86.5,3.25,100,25,rain,0,0,45.1,35.5,190.9,1013.1,66.6,21.7,57.6,4.9,3,,2021-09-27T07:34:49,2021-09-27T19:26:50,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-28,18.5,10.9,14.4,18.5,10.9,14.4,10.4,77.6,0.035,100,8.33,rain,0,0,31.6,20.9,180.9,1020,54.8,31.4,128.8,11.2,5,,2021-09-28T07:36:30,2021-09-28T19:24:29,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-29,13.7,11.1,12.6,13.7,11.1,12.6,9.6,82.2,11.186,100,70.83,rain,0,0,53.2,29.7,238.3,1015.1,92.4,32.4,30.8,2.6,2,,2021-09-29T07:38:11,2021-09-29T19:22:08,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-09-30,14.2,10.6,12.7,14.2,10.6,12.7,7.7,72,1.414,100,37.5,rain,0,0,42,30.5,216.9,1021.9,77.5,40.7,55.1,4.8,2,,2021-09-30T07:39:53,2021-09-30T19:19:47,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-01,14.7,11.9,13.6,14.7,11.9,13.6,10.4,81.8,10.77,100,50,rain,0,0,45.9,30.5,188.6,1013.1,99.6,32.9,50.1,4.4,3,,2021-10-01T07:41:35,2021-10-01T19:17:27,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-02,15.5,10,13.1,15.5,10,13.1,11.4,89.9,11.554,100,50,rain,0,0,59.5,41.2,166.6,1005.7,95.2,16.9,59.9,5.2,4,,2021-10-02T07:43:17,2021-10-02T19:15:07,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-03,17,12.3,13.8,17,12.3,13.8,11.9,88.7,12.8,100,79.17,rain,0,0,55.4,38.3,205.3,997.8,100,29.9,26.4,2.3,2,,2021-10-03T07:44:59,2021-10-03T19:12:47,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-04,17,10.7,13.5,17,10.7,13.5,10,79.6,0.374,100,16.67,rain,0,0,50.4,36.9,189.7,1011.8,58.4,43.1,95.5,8.4,5,,2021-10-04T07:46:41,2021-10-04T19:10:28,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-05,15.8,10.8,13,15.8,10.8,13,10.1,83.2,5.794,100,33.33,rain,0,0,45.8,34.3,171.2,1004.8,55.2,39.7,76.1,6.5,6,,2021-10-05T07:48:24,2021-10-05T19:08:09,0.97,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-06,16.1,10.4,12.9,16.1,10.4,12.9,10.8,87.1,23.708,100,75,rain,0,0,35.9,28.9,263.1,1010.5,83.7,22.2,90.9,7.7,6,,2021-10-06T07:50:07,2021-10-06T19:05:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-07,16.6,8.8,12.7,16.6,8.2,12.6,11.1,90.8,0.132,100,8.33,rain,0,0,17.9,10.7,130.5,1026.4,85.3,15.5,90.5,7.7,5,,2021-10-07T07:51:50,2021-10-07T19:03:33,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-08,16.5,6.8,11,16.5,6.4,10.9,9.4,90.6,0.004,100,4.17,rain,0,0,19.5,13.7,79.5,1031,49.5,8.2,100.1,8.6,5,,2021-10-08T07:53:34,2021-10-08T19:01:15,0.07,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-09,15.3,7.7,10.8,15.3,6.3,10.1,9,89.8,0.014,100,4.17,rain,0,0,22.6,13.7,77.1,1029.4,41.2,7.8,106.4,9.2,5,,2021-10-09T07:55:18,2021-10-09T18:58:59,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-10,16,4,10.4,16,4,10.4,8.8,90.6,1.378,100,20.83,rain,0,0,26.3,15.6,307.9,1027.1,86.4,9.2,92.3,7.9,5,,2021-10-10T07:57:02,2021-10-10T18:56:42,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-11,15.8,9.2,12.3,15.8,8.2,12.2,9.3,82.5,0.696,100,25,rain,0,0,29.8,23.4,315.3,1026.5,94.9,31.3,69,6,4,,2021-10-11T07:58:47,2021-10-11T18:54:27,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,2021-10-12,13.8,8.2,11.6,13.8,7,11.4,8.6,82.6,6.047,100,66.67,rain,0,0,34.3,26.7,320.1,1021.5,73.4,30.3,62.3,5.4,5,,2021-10-12T08:00:31,2021-10-12T18:52:12,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,2021-10-13,13.9,7,11,13.9,5.5,10.6,8.1,83.2,0.653,100,12.5,rain,0,0,27.1,19.3,283,1024.9,94.8,38.7,44.5,3.6,2,,2021-10-13T08:02:16,2021-10-13T18:49:58,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-14,15.5,12.6,14.2,15.5,12.6,14.2,11.4,83.7,1.562,100,33.33,rain,0,0,43.3,29.8,251.7,1022.4,99.2,30.6,55.6,4.8,4,,2021-10-14T08:04:02,2021-10-14T18:47:45,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-15,14.9,8.3,12.6,14.9,8.3,12.5,8.3,76.2,2.136,100,20.83,rain,0,0,42.2,33.1,292.3,1017.6,71.5,26.7,72.7,6.3,5,,2021-10-15T08:05:48,2021-10-15T18:45:32,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-16,14.3,8.1,10.8,14.3,7.2,10.7,6.8,77.1,0,0,0,,0,0,24.7,20.1,207.4,1021.4,96.4,29.2,41.2,3.4,2,,2021-10-16T08:07:34,2021-10-16T18:43:20,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-17,14.4,9.8,11.9,14.4,7.6,11.8,7.2,73.3,0.018,100,4.17,rain,0,0,31.1,22.7,195.3,1019.5,99.5,32.5,54.3,4.6,4,,2021-10-17T08:09:20,2021-10-17T18:41:10,0.39,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-18,14,8.3,11.5,14,6.1,11,8.5,81.8,0,0,0,,0,0,26.5,20.6,169.7,1020.2,98.6,20.3,68.6,5.9,4,,2021-10-18T08:11:07,2021-10-18T18:39:00,0.42,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-19,18.9,13.4,16.1,18.9,13.4,16.1,14.7,91.6,1.458,100,45.83,rain,0,0,52.3,36.8,202.7,1014.5,90.3,10.2,25.4,2.2,1,,2021-10-19T08:12:54,2021-10-19T18:36:51,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-20,17.4,13.8,16,17.4,13.8,16,13,83,1.99,100,37.5,rain,0,0,60,44.5,217.5,1002.2,89.6,24.3,31.6,2.7,1,,2021-10-20T08:14:41,2021-10-20T18:34:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-21,13.7,7.8,10.8,13.7,5.2,9.9,7.2,79.2,31.688,100,87.5,rain,0,0,65.1,43.5,280.2,998.6,87.4,22.9,47.3,4,2,,2021-10-21T08:16:28,2021-10-21T18:32:36,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,2021-10-22,11.8,7.1,9.9,11.8,5.2,8.6,5.5,74.5,5.059,100,66.67,rain,0,0,59.7,43.3,273.9,1015,80.2,27.8,35.8,3.1,3,,2021-10-22T08:18:16,2021-10-22T18:30:30,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-23,11.5,4.9,8.5,11.5,3.3,7.6,6.3,86.4,0.009,100,4.17,rain,0,0,20,14.1,187.2,1025.7,82,28.8,21.7,1.7,1,,2021-10-23T08:20:04,2021-10-23T18:28:25,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-24,12.7,5.4,8.5,12.7,2.4,7,5.8,83.8,0,0,0,,0,0,24.7,19.6,159.1,1022.6,27.3,25.3,98,8.4,4,,2021-10-24T08:21:53,2021-10-24T18:26:21,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-25,12.4,6.3,10.3,12.4,4.1,9.5,9.3,93.8,1.185,100,37.5,rain,0,0,25.2,21.7,189.3,1016.5,92.4,10,10.6,0.9,1,,2021-10-25T08:23:41,2021-10-25T18:24:19,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-26,14.1,10,12.3,14.1,7.7,12.2,10.7,90.4,0.617,100,33.33,rain,0,0,38.3,26.7,209.7,1018,88.9,17.3,37.2,3.2,2,,2021-10-26T08:25:30,2021-10-26T18:22:18,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-27,15.1,10.4,13.7,15.1,10.4,13.7,11.6,87.3,0,0,0,,0,0,39.1,27.6,208.2,1020.2,98.1,24.9,25.2,2.2,1,,2021-10-27T08:27:19,2021-10-27T18:20:18,0.72,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-28,15.7,8.9,11.7,15.7,6.3,11,9.3,85.7,0,0,0,,0,0,38,26.9,166.6,1014.7,25.9,24.3,90.9,7.9,4,,2021-10-28T08:29:09,2021-10-28T18:18:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-29,16.7,9.4,12.5,16.7,6.8,11.8,9,79.7,0.094,100,12.5,rain,0,0,44.1,34.1,167.3,1005.1,45.7,39,67.6,5.8,4,,2021-10-29T08:30:58,2021-10-29T18:16:22,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-30,13.6,10.8,12.1,13.6,10.8,12.1,11.1,93.7,9.168,100,62.5,rain,0,0,39.5,30.1,165.4,1000.9,91.9,22.1,11.8,1,1,,2021-10-30T08:32:48,2021-10-30T18:14:26,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-10-31,13.6,9,11.2,13.6,6.6,10.6,9.9,91.8,11.237,100,33.33,rain,0,0,47.6,30.7,173.9,999.8,90.1,19.9,19,1.7,1,,2021-10-31T07:34:37,2021-10-31T17:12:32,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-11-01,12.9,7.3,10,12.9,4.4,8.3,7.1,82.4,0.622,100,25,rain,0,0,49.5,38.2,192.9,996.4,39.6,38.5,72.3,6.3,4,,2021-11-01T07:36:27,2021-11-01T17:10:39,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-11-02,9.2,5.6,7.2,7.9,2.8,5,6.2,93.7,3.127,100,62.5,rain,0,0,23.5,15.2,176.3,998.5,81.2,21.2,16.6,1.4,1,,2021-11-02T07:38:17,2021-11-02T17:08:48,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
amsterdam,2021-11-03,10.3,2.4,5.7,10.3,1.1,5.1,4.9,94.6,1.2,100,25,rain,0,0,17.1,13.6,137.6,1001.4,77.4,7.5,46.7,4,4,,2021-11-03T07:40:07,2021-11-03T17:06:59,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-11-04,11.6,1.6,6.6,11.6,0.8,5.8,5.3,91.7,3.438,100,54.17,rain,0,0,16.3,14.8,322.4,1006.9,79.9,24.2,39.7,3.5,3,,2021-11-04T07:41:57,2021-11-04T17:05:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-11-05,11.8,4.3,8.2,11.8,2.4,7.2,6,86.7,0.781,100,25,rain,0,0,29.4,19.3,277,1021.6,69.6,34.3,44.1,3.8,2,,2021-11-05T07:43:47,2021-11-05T17:03:25,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-11-06,12.3,9,10.7,12.3,6.7,9.7,8.6,86.8,0.666,100,12.5,rain,0,0,48.5,34.6,217.1,1023.2,100,22.7,19.6,1.6,1,,2021-11-06T07:45:36,2021-11-06T17:01:40,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
amsterdam,2021-11-07,12.7,7.4,10.4,12.7,5.4,9.4,6.6,77.4,2.122,100,54.17,rain,0,0,49.1,34.3,275.5,1015.6,73.8,17.6,38.3,3.3,4,,2021-11-07T07:47:26,2021-11-07T16:59:58,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,06344099999"
