name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Amsterdam,Netherlands",2018-03-10,14.8,6.7,10.8,14.8,3.5,9.8,9.2,90.1,4.84,100,54.17,rain,,,36.8,27.3,169.1,999,56.7,8.1,65.7,5.6,4,,2018-03-10T07:06:32,2018-03-10T18:35:42,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-11,11.2,6.4,9.5,11.2,4.1,8.7,8.8,95.3,3.67,100,29.17,rain,,,42,23.9,148.2,993.9,48.8,7.1,45.3,4,3,,2018-03-11T07:04:13,2018-03-11T18:37:29,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-12,13.3,6.8,10,13.3,4.7,8.9,7.8,86.5,0.56,100,29.17,rain,,,34.1,21.9,164.5,991.4,31.9,13.9,73.4,6.3,5,,2018-03-12T07:01:55,2018-03-12T18:39:16,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-13,9,4.2,5.8,6.9,0.4,2.6,4.8,93,4.11,100,79.17,rain,,,40.3,25.4,278.7,1001.8,71.2,10.7,27.4,2.3,1,,2018-03-13T06:59:36,2018-03-13T18:41:03,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-14,10.7,0.6,5.7,10.7,-1.6,3.4,2.6,81.6,0.06,100,4.17,rain,,,39.4,27.3,147.6,1010,22.5,11.1,98.7,8.6,6,,2018-03-14T06:57:16,2018-03-14T18:42:50,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-15,9.9,2.9,6.7,7.3,-2.4,2.7,1.8,72,0.21,100,12.5,rain,,,49.6,31.1,102.7,998,24.6,11.9,98.5,8.5,4,,2018-03-15T06:54:57,2018-03-15T18:44:36,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-16,6,0.8,4.1,2.6,-5.9,-0.6,2.4,88.4,1.32,100,50,rain,,,50.7,35.5,84.6,1002.8,76.3,8.2,28.5,2.5,1,,2018-03-16T06:52:37,2018-03-16T18:46:22,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-17,0.1,-2.1,-0.9,-6.6,-10.4,-8.6,-8.3,58.3,0.01,100,4.17,"rain,snow",,,70.8,48.3,73.8,1008.8,44.7,17.5,95.1,8.3,4,,2018-03-17T06:50:17,2018-03-17T18:48:08,1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-18,2.4,-3,-0.7,-3.9,-11.1,-7.9,-10.9,46.1,0,0,0,,,,67.5,41.9,77.5,1011.5,10.5,17.4,145,12.4,6,,2018-03-18T06:47:56,2018-03-18T18:49:54,0.01,Clear,Clear conditions throughout the day.,wind,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-19,4,-3.2,-0.2,-1.4,-11.1,-6.4,-10,48.6,0,0,0,,,,49.2,37.4,68.1,1015.4,5.4,17.6,150.7,12.9,6,,2018-03-19T06:45:36,2018-03-19T18:51:40,0.02,Clear,Clear conditions throughout the day.,wind,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-20,7.5,-1.6,3.6,3.4,-4.4,-0.2,-1.3,72.6,0.26,100,12.5,"rain,snow",,,48.1,31.8,199,1022.6,31.7,13,162.1,14,6,,2018-03-20T06:43:15,2018-03-20T18:53:25,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-21,6.9,-2.9,2.8,3.5,-5,0.1,0.3,85.1,0,0,0,,,,30.3,21.3,280.5,1028.5,22.2,11.2,81.3,7,4,,2018-03-21T06:40:55,2018-03-21T18:55:11,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-22,8.8,4.7,6.3,5.6,0,2.7,4.6,89.4,2.37,100,37.5,rain,,,41.9,27.5,274.9,1016.2,63.7,8.4,103.3,8.9,7,,2018-03-22T06:38:34,2018-03-22T18:56:56,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-23,7.1,5.2,6.3,3.8,1.7,2.9,3.2,80.9,0,0,0,,,,45.6,32.3,194.3,1006,75.3,10.8,62.1,5.4,3,,2018-03-23T06:36:13,2018-03-23T18:58:41,0.19,Partially cloudy,Partly cloudy throughout the day.,wind,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-24,9.7,4.4,6.5,9.1,2.1,4.5,3.2,80.4,0,0,0,,,,24.8,14.1,107.3,1002.6,55.8,10.5,98.3,8.3,5,,2018-03-24T06:33:52,2018-03-24T19:00:26,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-25,10.3,0.7,5.4,10.3,-1.4,3.9,2.8,84.6,0,0,0,,,,24.4,17.8,201.3,1008.4,30.6,5.7,136.6,11.4,4,,2018-03-25T07:31:32,2018-03-25T20:02:11,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-26,9.5,0,4.6,8.1,-1.7,3.1,2.6,88,0.11,100,8.33,rain,,,26,19.9,268.4,1015.7,35.1,7.2,178.8,15.3,6,,2018-03-26T07:29:11,2018-03-26T20:03:56,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-27,8.9,2,5.3,5.7,-0.4,2.7,3.1,86.7,0.34,100,29.17,rain,,,38.4,25,164.8,1011.2,52.8,7.9,62.4,5.5,3,,2018-03-27T07:26:50,2018-03-27T20:05:40,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-28,7.7,3.2,6,6.6,-1.8,3.5,4.7,92,10.07,100,54.17,rain,,,34,25.2,256.5,1001.7,61.9,7.5,29.3,2.4,1,,2018-03-28T07:24:30,2018-03-28T20:07:25,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-29,9.5,2.7,6.2,7.7,-0.8,3.3,2.5,78.3,0.36,100,12.5,rain,,,35.6,21.2,221.6,1004.2,36.6,11.9,135.1,11.8,7,,2018-03-29T07:22:09,2018-03-29T20:09:10,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-30,12.8,5.9,8.8,12.8,2.5,7.1,4.1,74.2,0.9,100,45.83,rain,,,43.9,24.3,120.5,1000.8,47.5,13.5,108.5,9.3,6,,2018-03-30T07:19:49,2018-03-30T20:10:54,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-03-31,10.7,3.4,7.3,10.7,1,5.7,4.9,85.8,3.08,100,29.17,rain,,,31.8,14,162.9,999.2,38.3,11,96.5,8.3,6,,2018-03-31T07:17:29,2018-03-31T20:12:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-01,6.7,4.1,5.4,5.3,1.5,3.5,3.6,88,4.63,100,58.33,rain,,,25.4,16.2,198.2,1007.8,60.9,8.5,51.4,4.5,4,,2018-04-01T07:15:09,2018-04-01T20:14:23,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-02,11.7,1.4,6.7,11.7,0.5,5.2,4.3,85,1.44,100,45.83,rain,,,35.2,27.3,143.4,1006.4,50.9,9.6,69.3,6,4,,2018-04-02T07:12:50,2018-04-02T20:16:07,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-03,16.7,9.2,12.1,16.7,6.7,11.7,9.2,83.4,2.64,100,50,rain,,,44,31.1,196.7,998.2,47.7,12.8,106.8,9.3,8,,2018-04-03T07:10:31,2018-04-03T20:17:52,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-04,13.5,8,10,13.5,5.4,8.3,7.8,86.7,12.21,100,41.67,rain,,,54.5,29.1,188.9,999.3,40.8,13.3,63.2,5.4,3,,2018-04-04T07:08:12,2018-04-04T20:19:36,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-05,9.6,3,6.8,6.8,-0.4,2.8,3.6,80.6,1.81,100,33.33,rain,,,62.3,43.9,265,1009.6,46.3,12.3,101.7,8.8,6,,2018-04-05T07:05:53,2018-04-05T20:21:20,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-06,14.7,2,8.2,14.7,-1.4,6.6,0.3,61.5,0,0,0,,,,44.8,31.4,131.1,1018.6,7.2,14.1,199.8,17.2,7,,2018-04-06T07:03:35,2018-04-06T20:23:04,0.67,Clear,Clear conditions throughout the day.,wind,"06260099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999,EHAM"
"Amsterdam,Netherlands",2018-04-07,20.5,8.2,13.8,20.5,5.7,13.1,5.4,57.5,0,0,0,,,,36,26.6,150.9,1009.6,8.5,16.3,180.8,15.7,6,,2018-04-07T07:01:17,2018-04-07T20:24:49,0.72,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-08,18.9,7.9,13.7,18.9,7.8,13.6,9.7,78.2,0,0,0,,,,24,18.2,196.6,1007.3,8.8,11.2,167.8,14.5,8,,2018-04-08T06:59:00,2018-04-08T20:26:33,0.76,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-09,14,8.1,11,14,5.7,10.4,8.9,87.2,0.32,100,12.5,rain,,,31.9,21.5,94.5,1006,23.1,7.4,93.8,8.2,5,,2018-04-09T06:56:43,2018-04-09T20:28:17,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-10,18.9,9.7,14.4,18.9,7.2,14.1,10.2,77.2,0,0,0,,,,30.7,18.8,86.2,1002.8,12,8.7,148.1,12.7,6,,2018-04-10T06:54:27,2018-04-10T20:30:01,0.86,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-11,17.7,9.7,12.8,17.7,8.5,12.7,9.8,82.4,1.98,100,20.83,rain,,,36,23.6,67.5,1006.3,42,8,160,13.8,8,,2018-04-11T06:52:11,2018-04-11T20:31:46,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06356099999,06348099999,06249099999,06240099999,C0449,06269099999,06235099999,06257099999,EHAM"
"Amsterdam,Netherlands",2018-04-12,12.8,7.8,10.5,12.8,4.5,9.3,8.7,89,1.3,100,16.67,rain,,,37.3,27.6,66.6,1002.9,37,6.6,52.5,4.6,2,,2018-04-12T06:49:56,2018-04-12T20:33:30,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-13,13.8,5.8,9.9,13.8,4.9,9.3,8.1,89.2,0,0,0,,,,30.7,19.8,189,1007,29.5,6.5,113.3,9.8,4,,2018-04-13T06:47:42,2018-04-13T20:35:14,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-14,13.6,7.3,10.5,13.6,5.8,9.9,7.2,81,0,0,0,,,,23.9,16.1,234.6,1016.9,45.7,7.5,129.7,11.3,6,,2018-04-14T06:45:28,2018-04-14T20:36:58,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999,EHAM"
"Amsterdam,Netherlands",2018-04-15,16.1,9,12.2,16.1,7.8,12,10.3,88.4,3.85,100,45.83,rain,,,19.2,13.7,155.1,1012.7,45,7.3,77.6,6.7,7,,2018-04-15T06:43:15,2018-04-15T20:38:42,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999,EHAM"
"Amsterdam,Netherlands",2018-04-16,13.7,8,11.6,13.7,5.8,11.2,7.9,79.1,0.08,100,12.5,rain,,,37.5,27.6,224.3,1014.7,18.3,12,205.9,17.8,8,,2018-04-16T06:41:02,2018-04-16T20:40:26,0,Rain,Clear conditions throughout the day with early morning rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-17,18.8,6.2,12.8,18.8,4.1,12.1,6.4,66.9,0,0,0,,,,39.2,28.1,184.5,1023.8,6.9,13.1,215.4,18.5,7,,2018-04-17T06:38:50,2018-04-17T20:42:11,0.01,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-18,22.6,9.1,16.1,22.6,8.4,15.9,9.2,66.3,0,0,0,,,,23.1,14,138.2,1029.5,6.9,12.5,260.9,22.6,8,,2018-04-18T06:36:39,2018-04-18T20:43:55,0.04,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-19,26.6,13.4,19.7,26.6,13.4,19.7,9.8,54.4,0,0,0,,,,30.1,21,141.1,1026.2,7,13.2,248.2,21.6,8,,2018-04-19T06:34:29,2018-04-19T20:45:39,0.07,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-20,23.4,10.3,16.9,23.4,10.3,16.9,10.3,66.5,0,0,0,,,,26,19.6,223.3,1022.3,4.3,10,247.2,21.4,7,,2018-04-20T06:32:20,2018-04-20T20:47:23,0.12,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999,EHAM"
"Amsterdam,Netherlands",2018-04-21,20.1,8,14.4,20.1,6.9,14.1,8.8,72.3,0,0,0,,,,25.2,16.7,106.5,1021.7,4.9,11.9,250.8,21.7,9,,2018-04-21T06:30:12,2018-04-21T20:49:07,0.17,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-22,24.8,11.1,17,24.8,11.1,17,10,64.3,0,0,0,,,,41.3,29.9,157.7,1012.2,7.8,13.6,226.3,19.7,8,,2018-04-22T06:28:04,2018-04-22T20:50:50,0.23,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999,EHAM"
"Amsterdam,Netherlands",2018-04-23,15.7,10,12.5,15.7,10,12.5,7.7,73.1,0,0,0,,,,40.4,29.1,252.6,1014,26.4,14.1,226,19.5,7,,2018-04-23T06:25:58,2018-04-23T20:52:34,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-24,14.3,10,11.9,14.3,7,11.5,8.8,81.2,0.48,100,37.5,rain,,,44.3,34.1,234.4,1014.1,44.4,12.7,105.8,9.1,7,,2018-04-24T06:23:52,2018-04-24T20:54:18,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-25,12.9,9.1,11.3,12.9,5.4,10.5,7.8,79.8,1.39,100,41.67,rain,,,61.5,42.5,251.3,1009.5,51.8,13.6,107.3,9.1,5,,2018-04-25T06:21:48,2018-04-25T20:56:01,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-26,12.7,8.2,10.2,12.7,4.6,8.5,5.7,74.4,1.01,100,20.83,rain,,,49.2,35.4,249,1014.1,34,14.3,173.4,14.9,8,,2018-04-26T06:19:45,2018-04-26T20:57:45,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-27,13.7,6.2,10.2,13.7,4.3,9.3,5.5,74.1,0.04,100,8.33,rain,,,33.5,18.5,160.8,1011.6,21.6,14,124.3,10.7,5,,2018-04-27T06:17:43,2018-04-27T20:59:28,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-28,13.6,8.5,11.5,13.6,6.8,11.4,8.5,81.9,0.63,100,33.33,rain,,,41.1,25,198.3,1008.9,36.6,12.9,85.6,7.5,4,,2018-04-28T06:15:42,2018-04-28T21:01:11,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-29,11.9,7.2,9.7,11.9,5.1,9.1,8.3,91.3,3.35,100,45.83,rain,,,51.8,34.2,85.2,1008.7,62.3,6.7,45.4,3.8,2,,2018-04-29T06:13:42,2018-04-29T21:02:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-04-30,10.8,7,9.3,10.8,3.4,7.1,7.9,91.2,31.29,100,87.5,rain,,,56.5,39.2,159.4,998.1,68.6,10.8,36.7,3.3,2,,2018-04-30T06:11:43,2018-04-30T21:04:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-01,11.8,6,8.3,11.8,0.4,5.2,3.7,75,9.06,100,54.17,rain,,,74.3,56,250.8,1006.3,48.3,12,186.6,16.1,7,,2018-05-01T06:09:46,2018-05-01T21:06:18,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-02,16.7,5.1,10.7,16.7,2.4,9.7,4.2,67.1,0.38,100,16.67,rain,,,49.2,34.9,181.7,1010.6,19,14.5,225.5,19.4,8,,2018-05-02T06:07:50,2018-05-02T21:08:00,0.53,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-03,13.7,6.4,10.3,13.7,4.5,9.5,4.9,71.4,0.51,100,4.17,rain,,,37.5,19.6,268.4,1017.4,13.1,15,301.6,26.3,9,,2018-05-03T06:05:56,2018-05-03T21:09:41,0.56,Rain,Clear conditions throughout the day with early morning rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-04,16.7,4.6,11.2,16.7,4.6,11.2,4.2,65.6,0,0,0,,,,25.7,16.6,60.9,1023.9,1,14.5,284.1,24.5,8,,2018-05-04T06:04:03,2018-05-04T21:11:22,0.6,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-05,20.2,7.3,14.4,20.2,5.5,13.9,6.9,63,0,0,0,,,,31.2,20.5,55,1025.5,0,15,290,24.8,9,,2018-05-05T06:02:12,2018-05-05T21:13:03,0.64,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-06,24.9,9.1,17.2,24.9,8.3,17.2,8.1,57.3,0,0,0,,,,28.8,15.7,81.5,1023.2,0,16.5,291.6,25.1,8,,2018-05-06T06:00:22,2018-05-06T21:14:43,0.68,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-07,25,13.2,19,25,13.2,19,9.9,57.6,0,0,0,,,,28.9,15,93.1,1018.9,0,14.7,285.5,24.7,8,,2018-05-07T05:58:34,2018-05-07T21:16:23,0.73,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-08,26.3,12.9,19.5,26.3,12.9,19.5,10.2,57.5,0,0,0,,,,28.5,18.6,142.2,1011,0,15.8,286.3,24.6,8,,2018-05-08T05:56:47,2018-05-08T21:18:02,0.77,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-09,22.1,11.5,16.5,22.1,11.5,16.5,11.3,72.4,0,0,0,,,,27.6,20.8,252.1,1007,1.9,10.9,274.3,23.5,9,,2018-05-09T05:55:02,2018-05-09T21:19:41,0.82,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-10,15.4,7.9,12.2,15.4,6.7,12,9.4,83.8,1.31,100,20.83,rain,,,39.9,30.2,277,1011.6,30.2,11.4,171.6,14.7,7,,2018-05-10T05:53:19,2018-05-10T21:21:19,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999,EHAM"
"Amsterdam,Netherlands",2018-05-11,18,4.9,12.2,18,4.9,12,7,73.5,0,0,0,,,,26.7,15.4,129.4,1019.4,13.5,12,288,25,8,,2018-05-11T05:51:37,2018-05-11T21:22:56,0.91,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-12,22.5,10.3,17.2,22.5,10.3,17.2,9.1,61.1,0,0,0,,,,24.5,17.2,108.2,1014,12.3,13.5,229,19.9,7,,2018-05-12T05:49:58,2018-05-12T21:24:32,0.95,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-13,17.7,11,13.6,17.7,11,13.6,11.1,85.6,1.64,100,45.83,rain,,,31.1,20.4,230.9,1012,33.4,7.9,69.8,6.1,3,,2018-05-13T05:48:20,2018-05-13T21:26:08,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-14,24,11,17,24,11,17,12.6,78.1,0.12,100,8.33,rain,,,37.3,22.5,155.2,1013.4,37.2,8.7,250.7,21.7,8,,2018-05-14T05:46:44,2018-05-14T21:27:43,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-15,23.9,14.6,19.1,23.9,14.6,19.1,10.6,60.7,0,0,0,,,,34.5,20.9,50.7,1016,1.6,14.2,286.5,24.7,8,,2018-05-15T05:45:10,2018-05-15T21:29:17,0,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
"Amsterdam,Netherlands",2018-05-16,18.2,10.7,14.7,18.2,10.7,14.7,11.2,80.2,0.05,100,8.33,rain,,,56.3,37.1,136.2,1018.4,18.5,10.7,206.9,17.6,8,,2018-05-16T05:43:39,2018-05-16T21:30:50,0.01,Rain,Clear conditions throughout the day with afternoon rain.,rain,"06260099999,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999,EHAM"
"Amsterdam,Netherlands",2018-05-17,13.6,8.3,10.8,13.6,5.2,9.5,5.9,71.9,0,0,0,,,,46.8,27.6,345.4,1023.2,33.6,11.4,282.7,24.3,9,,2018-05-17T05:42:09,2018-05-17T21:32:22,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06249099999,06240099999,C0449,06269099999,06257099999,06344099999"
